19.77,3.65,-2.94,-257.0,144.0,417.0
16.4,5.59,-10.73,-283.0,-209.0,396.0
12.18,1.8,-13.24,-248.0,-240.0,404.0
9.43,-2.96,-13.42,-32.0,-124.0,412.0
8.29,-5.14,-12.59,53.0,-21.0,415.0
8.32,-8.13,-11.09,144.0,29.0,417.0
7.02,-10.21,-9.73,157.0,-13.0,419.0
4.99,-13.06,-8.71,200.0,-49.0,421.0
1.93,-17.38,-8.17,200.0,-58.0,428.0
-0.97,-23.7,-8.69,142.0,-33.0,444.0
-6.14,-34.43,-9.49,126.0,21.0,483.0
-9.29,-42.44,-10.24,80.0,162.0,520.0
-8.75,-43.05,-9.54,-68.0,269.0,523.0
-10.09,-43.29,-10.13,-249.0,438.0,525.0
0.77,-33.86,-5.1,611.0,-12.0,118.0
-13.18,-36.04,-7.57,-50.0,301.0,413.0
-12.37,-34.36,-8.61,55.0,107.0,471.0
-11.13,-35.14,-9.61,103.0,108.0,486.0
-11.89,-34.37,-8.66,57.0,115.0,487.0
-12.17,-31.26,-7.9,50.0,101.0,476.0
-11.17,-25.52,-8.0,51.0,133.0,456.0
28.19,-5.65,23.86,264.0,529.0,459.0
28.25,-4.7,20.85,316.0,554.0,459.0
28.14,-3.37,17.52,370.0,573.0,458.0
27.77,-1.57,14.13,391.0,589.0,456.0
27.24,0.52,10.8,358.0,590.0,454.0
26.49,2.55,7.62,275.0,545.0,449.0
25.58,4.26,4.62,167.0,469.0,424.0
24.62,5.58,1.81,61.0,373.0,395.0
23.66,6.6,-0.82,-26.0,278.0,376.0
22.75,7.44,-3.25,-95.0,196.0,368.0
18.36,10.67,-12.48,-306.0,-99.0,381.0
14.58,11.78,-17.98,-421.0,-251.0,397.0
11.95,10.62,-19.78,-354.0,-242.0,416.0
10.8,4.26,-17.98,-108.0,-107.0,416.0
10.45,-1.38,-14.72,98.0,-7.0,416.0
9.4,-4.9,-12.16,196.0,2.0,416.0
6.73,-7.3,-10.17,216.0,-23.0,415.0
2.07,-13.64,-8.3,259.0,-26.0,421.0
-2.13,-21.63,-6.98,319.0,25.0,438.0
-5.74,-20.45,-6.57,237.0,109.0,437.0
-6.88,-22.7,-6.08,92.0,197.0,444.0
-5.52,-35.04,-5.47,155.0,275.0,485.0
-3.71,-40.57,-6.37,34.0,265.0,508.0
-6.45,-44.28,-9.05,-178.0,416.0,527.0
0.88,-41.2,-4.65,483.0,160.0,0.0
-10.67,-36.82,-9.63,-121.0,348.0,412.0
-11.16,-36.35,-9.5,132.0,71.0,477.0
-10.86,-35.69,-10.85,114.0,99.0,488.0
-11.11,-34.21,-10.89,72.0,105.0,485.0
-10.93,-30.96,-10.31,62.0,134.0,474.0
